first,second,gcd
1010000110001001,0101100101110101,0000000000000001
1001111000101110,0111010011100001,0000000000000001
0101001011001100,0100001000111000,0000000000000100
0110110010111001,1110101100001100,0000000000000001
1011000111010001,1110101011101110,0000000000000001
1110011001001111,1001010111011010,0000000000000001
1010010110011001,0001010011011000,0000000000000001
0010100001101100,1000010011101010,0000000000000010
0100011100101111,0101001101110100,0000000000000001
0010110110011111,0111011100011101,0000000000000001
0110010101111111,1011001110111110,0000000000000011
1000001111110011,1011000011110011,0000000000000001
1101011100100000,1001101011010011,0000000000000001
1001100110100000,0000001000000101,0000000000000001
0010010010110110,0010011010001110,0000000000000010
1001010011010110,1110111000001100,0000000000000010
0101000100100000,0101010010000111,0000000000000001
0011011000100011,0000111111100110,0000000000000001
1001111011000010,1000101010110001,0000000000000001
0001110000110001,1001010111111011,0000000000000111
0100000101101010,0111001011110101,0000000000000001
1011011101000001,0100000110101000,0000000000000001
0011100101110011,1101101001011001,0000000000000001
0000100100010100,0101100011101101,0000000000000001
1101101111011101,0111001110111000,0000000000000001
0000000000100011,1011101010111010,0000000000000001
0100001000111000,0011011001011111,0000000000000001
1000101010010101,0100111110110001,0000000000000001
0110100111100111,1001111011110111,0000000000000011
1010101101101101,1101010000101001,0000000000000001
1111101101001001,1101001010011011,0000000000101001
1000011001001111,1111100001110111,0000000000000001
1010010110011101,1011100101000100,0000000000000001
1010000010100101,0001110010101101,0000000000000001
1110010001011111,1100000100100101,0000000000000001
1011001000011000,0111001100101000,0000000000001000
0011111101001100,1011000000010101,0000000000000001
0110001110011000,1111101100110011,0000000000000001
1101011001101011,1010010000001001,0000000000000001
1000000100111101,0011111001101110,0000000000000001
1011110011101001,0100111100100010,0000000000000001
1011001011101111,1000001001000010,0000000000000001
1101111011010110,0000100100011110,0000000000000010
0000110110011010,0000010101110111,0000000000000001
1111111101100010,0000001011010101,0000000000000001
0010010010010000,0100100111011001,0000000000000101
0110111111000101,1000001011011100,0000000000000001
0101011111110110,0110011110010101,0000000000000011
0000000110111001,1111010110110111,0000000000000001
0010101111011100,1010101011111011,0000000000000111
1111000011010010,0011000111100001,0000000000000001
1101101100111101,0100011001001011,0000000000000101
1100100001101101,0101011000110000,0000000000000001
1010010110010011,1111010110000011,0000000000000001
1110000100000000,0101110011110111,0000000000000011
0111111000101000,1011100000101011,0000000000000001
1000011100001001,1101100001111001,0000000000000001
1001010110100000,0000110011010011,0000000000000111
0010111010001110,1011001010000100,0000000000000010
1101001110001000,1100100010100111,0000000000000001
0111010100000100,0100000111011001,0000000000000001
0111011011101000,1100100000000010,0000000000000010
0110001111001001,0100100000101011,0000000000000101
1110110110111001,1100100100001111,0000000000010011
0000000101101110,0010011011010101,0000000000000001
1010100110011001,1110000111111011,0000000000000001
0001011110100010,1011000100100010,0000000000000010
0000010001111011,0010001000011001,0000000000000001
1110100101011110,1001101100010101,0000000000000001
1011111001001011,0110110011110010,0000000000000101
0111000011001110,1010100101011010,0000000000000010
1100100110000000,1011001000000100,0000000000000100
0111011010101101,1100101111100101,0000000000000011
1010001011100111,1000101001111101,0000000000000001
0101100111101111,0111011100001001,0000000000000001
0111001101100011,0100010011001000,0000000000000001
0101010000100010,0010001110011000,0000000000000010
1001111001100001,0100101000000011,0000000000000001
1101000110001010,0110000010111011,0000000000000001
0100011011101111,1001111000101111,0000000000000001
1101001110000000,0111010010000010,0000000000010010
0001010100000100,1110011001011001,0000000000000001
0111011110110010,0111011000001110,0000000000000110
0000100010101110,1010111010110111,0000000000000001
0010111101000011,0110001100110100,0000000000000001
1010111010010011,1001110111110000,0000000000000001
1100001011110110,0000010011000010,0000000000001110
1110001111000010,0000011111010100,0000000000000010
0001011011000001,1110100100110100,0000000000011001
1101101000110010,1000101011001010,0000000000010110
0001010010000001,1111100000001101,0000000000000001
0001011010001000,1110111100100100,0000000000000100
1010100011010100,0101101001111010,0000000000000010
1101101111010010,0010101101000100,0000000000000110
1101011011010011,0001001101011000,0000000000000001
0001010101111101,0011010100110100,0000000000000001
0011011011110111,1100010001000110,0000000000000001
1001010010110100,1100000000011111,0000000000000001
1001110011011001,0100000111111010,0000000000000001
1011100000100001,0001001110100011,0000000000000001
0011011011111100,0001011001101000,0000000000001100
1111001000101001,1110000100001000,0000000000000001
0110100111110011,1110111111011101,0000000000000001
1101001101101011,1100111000111101,0000000000000011
0000010011101100,0010010110101011,0000000000000001
1100011011111000,1010010101110110,0000000000000010
0100010110011011,1111000111010011,0000000000000001
0000101011110001,1000011011100110,0000000000000001
0110001111111111,0111000011011011,0000000000000001
0000001110110010,0000001111000011,0000000000000001
0111111100101011,1000011111001000,0000000000000101
0111111001011001,0111010010111111,0000000000000001
1110010111110101,0010110100001100,0000000001011101
1000001101101110,1011101100001001,0000000000000001
0101000111000111,0001111111000001,0000000000000001
1101001111001111,0010101101010100,0000000000000001
0000110000000101,0111011001011110,0000000000000001
0100110001001101,0001000001011111,0000000000000011
0111000011010011,1101111110101010,0000000000000001
0111000100000000,1001011011101110,0000000000000010
1001101011101000,0101111011101011,0000000000000001
1001100010111110,0101010001111111,0000000000000001
1001011000111111,1010001011010111,0000000000000001
1010101100110111,1010111111100111,0000000000000001
0010110011100011,0011001110011011,0000000000000001
0111101011001001,1110001100001111,0000000000000001
0010100001010011,1100101111101101,0000000000000001
1111100000100101,0001010101100011,0000000001001011
1001001100101100,0011010100111110,0000000000000010
0111000010110110,0110110000011100,0000000000000010
1000101001011001,0100101110110101,0000000000000001
0110111101101101,1001101001001101,0000000000000111
0001011101111101,0101011110000101,0000000000000001
1100010010100011,1011000101110000,0000000000000001
0101100110000101,1110001010110001,0000000000000001
1011000100011110,1000111111100110,0000000000000010
0101100000110001,1101100000011010,0000000000000001
1001110010110001,1000100010011110,0000000000001001
1010101010111010,1100010001111010,0000000000000010
0101101010111001,1110001001001011,0000000000000001
0000011000011001,0100000101010011,0000000000000111
1000000110110100,1000011101101110,0000000000000010
0110010100100001,1111000110001110,0000000000000001
1110101101111000,0111101110101100,0000000000010100
0110100001100111,0101001001001011,0000000000000001
0100101101001010,0100000101110000,0000000000000010
1110101101110011,1000100001110110,0000000000000001
1001000111011011,1000101000011011,0000000000000001
0101010011110110,0100000010001010,0000000000000010
0110011101010010,0011111101010101,0000000000000001
1100001010110111,0001110001110010,0000000000000001
1101110001100011,0001000000001011,0000000000000001
1100100011010000,0110110100011010,0000000000101010
0011100110110010,1100100100101011,0000000000000111
0110110010000111,0011000010010010,0000000000000001
1010110110101100,0000111110011000,0000000000000100
1010010010011010,1101111110010111,0000000000000001
1011110011010010,1011111101110011,0000000000000001
0111111110000100,0110101011101001,0000000000000001
0001010100100101,1011111000110001,0000000000000001
0010001011010010,1000001011101101,0000000000000001
0011100100000010,0111011001100011,0000000000000001
0011001010111011,1100011100111100,0000000000000001
1011010111010111,1110101110000011,0000000000000011
0000100100011110,0111001110010000,0000000000000010
1011111000010000,0101100101011101,0000000000000001
0101101001100010,0110110010100100,0000000000000010
1111011001010010,1111110100101111,0000000000000001
0110001111111111,0001011100000110,0000000000000111
1001110110111011,0011111011101001,0000000000000001
1001101111100010,0001110010111001,0000000000001001
1000110101101000,1010110111000010,0000000000000010
1111011010010000,1010001000110000,0000000011110000
1001000101011010,1011011101101001,0000000000000001
0111011100111001,0011101111110010,0000000000000001
1000010100001000,0100001010110011,0000000000000001
1000101010010111,1000111110011101,0000000000000001
1001010010010001,0001001110011111,0000000000000001
0110100011011001,1101001111001000,0000000000000011
1101101111001111,0010010101010110,0000000000000011
1001000111110100,0100010110001111,0000000000000001
1100011100101111,0001110011010001,0000000000000011
1100010100000010,1011000111111001,0000000000000001
1010011010000111,0110110110101011,0000000000000001
1110111110000011,1001011111100101,0000000000000101
0001001010101110,0001001001000100,0000000000000010
0000011001000011,1001011011111100,0000000000000001
1010010011100001,1011001111001010,0000000000000001
0001010011010111,0011001110000101,0000000000001011
1001101110001000,1000111000111101,0000000000000001
1110111010000000,1010001111001001,0000000000000001
1000101011011110,0100011100101110,0000000000000110
0100000110100001,0110000000010101,0000000000000001
1101000001000000,1011101101011101,0000000000000001
0000000010001101,0011001101110101,0000000000000011
0011001010010101,1111110001000000,0000000000000001
0010001011000011,0000010000111011,0000000000000001
0100111000001100,1000001010101000,0000000010010100
0110010010101101,0111000011011001,0000000000000001
0111000101111100,0001000111110111,0000000000001001
1001110010000100,0100001101010011,0000000000001001
0110100000111000,1011000001000000,0000000000101000
1011010010110011,0110010000000001,0000000000000001
0000011010010011,0000001011101110,0000000000000011
1000000011000111,0001100001010101,0000000000000001
0011111010111110,0010001001100011,0000000000000001
1011001110011110,1110011111001111,0000000000000001
0010110110100011,1100101011111010,0000000000000001
1010010100100001,1110000000101100,0000000000000001
1111111010111001,0111100101101111,0000000000000001
1101011001111010,0001000010100110,0000000000000010
1100011100101110,0100100110000000,0000000000000010
1010000010110111,0111101011100000,0000000000000001
1000001101110011,0101100110101010,0000000000000001
0010110010110000,0011111111001101,0000000000000001
0001111110111001,0010011000010001,0000000000000001
1000100011010000,1100000001111100,0000000000000100
